row_id,order_id,created_at,item_id,quantity,cust_name,in_or_out
1400,ORD001400,11/22/2024 16:28,It027,2,Alex,pickup
1401,ORD001401,5/16/2024 12:53,It027,two,Unknown,OUT
1402,ORD001402,12/24/2024 1:05,it035,1,  alex,pickup
1403,ORD001403,3/8/2024 12:15, it025,1,Skyler, dine in
1404,ORD001404,12/27/2024 19:54,It003,4,Riley,Take Out
1405,ORD001405,9/14/2024 4:23,It033,1,Casey,IN
1406,ORD001406,11/11/2024 5:49,It030 ,2,Niam, dine in
1407,ORD001407,7/14/2024 5:08,IT026 ,1,Taylor,Take Out
1408,ORD001408, 06-Oct-2024 02:34,IT032,03,M. Smith,take-out
1409,ORD001409,8/19/2024 2:47, It001,,Riley,
1410,ORD001410,4/15/2024 1:37,It012,1,Pat,out
1411,ORD001411,6/27/2024,IT026 ,2,Alex,to go
1412,ORD001412,6/28/2024,It004 ,2,Sam,out
1413,ORD001413,7/12/2024 9:59,It027,two,Alex, dine in
1414,ORD001414,8/26/2024 21:28, it025,03,JORDAN ,OUT
1415,ORD001415,10/9/2024 7:15,It011,1,Sam,OUT
1416,ORD001416,7/29/2024,IT032,,Jamie,take-out
1417,ORD001417,2/24/2024 18:03,it036,1,Alex,IN
1418,ORD001418,2/16/2024 13:20,IT026 ,2,Drew,to go
1419,ORD001419,11/9/2024,It027,1,Avery,take-out
1420,ORD001420,10/12/2024,it031,3,M. Smith,in
1421,ORD001421,3/23/2024 18:07,It027,4,Skyler, Togo 
1422,ORD001422,7/6/2024,IT028,1,Alex,OUT
1423,ORD001423,12/21/2024,it012,1,Morgan,take-out
1424,ORD001424,5/4/2024 16:04,It035,2,Skyler,OUT
1425,ORD001425,1/5/2025 7:40,It023 ,2,Alex,out
1426,ORD001426,9/22/2024 12:30,it036 ,4,Morgan,out 
1427,ORD001427,4/10/2024,IT026 ,1,Sam, dine in
1428,ORD001428,10/14/2024 1:47,It030 ,1,M. Smith,out
1429,ORD001429,5/6/2024 19:49,It030 ,1,Taylor,out 
1430,ORD001430,6/30/2024 4:36,IT037,1,,
1431,ORD001431,3/15/2024,IT028,1,Unknown,to go
1432,ORD001432,12/23/2024 6:56,it031,two,Jasmin,take-out
1433,ORD001433,3/20/2024 2:41,it007,3,Unknown, dine in
1434,ORD001434,12/13/2024,It029,1,tay lor,out
1435,ORD001435,3/26/2024,It029,3,Drew,
1436,ORD001436,9/8/2024 0:57,It035,,Skyler,carry out
1437,ORD001437,6/11/2024 1:30,It030 ,1,Avery,take-out
1438,ORD001438 ,7/23/2024 16:16,It019,,Morgan,OUT
1439,ORD001439,11/12/2024 13:36,It033,2,Pat,pickup
1440,ORD001440,6/2/2024 15:25, it025,4,M. Smith,IN
1441,ORD001441,6/13/2024 23:45,IT028,2,Alex,out
1442,ORD001442,5/30/2024 3:16,it031,1,Taylor,out
1443,ORD001443,4/5/2024 8:43,It035,1,Cameron,pickup
1444,ORD001444,2/27/2024 3:16, It027,1,,OUT
1445,ORD001445,2/16/2024 19:30,It017,4,Skyler, Togo 
1446,ORD001446,9/10/2024 18:56,It035,2,Avery,Take Out
1447,ORD001447,6/21/2024 7:09, it025,03,Sam,out 
1448,ORD001448,8/15/2024 1:11,It033,1,Pat,
1449,ORD001449,5/20/2024 6:43,It018,3,Taylor,IN
1450,ORD001450,8/3/2024 19:49, it036,03,Avery,pickup
1451,ORD001451,7/18/2024 3:39,it030 ,4,Cameron, Togo 
1452,ORD001452,8/15/2024,IT034 ,1,Alex,pickup
1453,ORD001453 ,3/9/2024 3:31,It033,1,tay lor,out 
1454,ORD001454,24-08-10 12:09:46,it031,03,Unknown,Take Out
1455,ORD001455,4/18/2024 21:59,It035,4,Taylor,IN
1456,ORD001456,3/12/2024 23:45, it031,2,Jordan, Togo 
1457,ord001457,8/22/2024 22:31,IT037,2,JORDAN ,take-out
1458,ORD001458,24/04/18 11:28,It030 ,1,tay lor,take-out
1459,ORD001459, 16-Apr-2024 21:56, It035,1,Casey,out 
1460,ORD001460,9/14/2024 3:25,it031,2,Chris,to go
1461,ORD001461,3/25/2024 15:57,It027 ,1,Niam,OUT
1462,ORD001462,8/5/2024 5:00,IT037,1,Jasmin,out
1463,ORD001463,8/23/2024,IT029,1,Robin,out 
1464,ord001464,3/13/2024 6:55,It027,3,Cameron,to go
1465,ORD001465 ,8/22/2024 8:48,IT032,2,  alex,IN
1466,ORD001466,6/1/2024,It004,1,Skyler,
1467,ORD001467,2/28/2024 13:46,it031,03,Chris,out
1468,ORD001468,2/28/2024 18:15,IT030 ,1,Unknown,take-out
1469,ORD001469 ,12/13/2024 7:41,IT026 ,2,Skyler,carry out
1470,ORD001470,12/28/2024 5:01, It016,1,Skyler,Take Out
1471,ORD001471,9/17/2024 19:00,IT028,1,Unknown,
1472,ORD001472,8/8/2024 3:53,it036,two,,
1473,ORD001473,3/22/2024 19:01,It029,4,Riley,IN
1474,ORD001474,2/26/2024 3:19,It009,1,Skyler,pickup
1475,ORD001475,10/10/2024 15:18,It033,1,JORDAN ,in
1476,ORD001476,6/18/2024 18:22,it036,2,Jasmin,out
1477,ORD001477,2/21/2024 12:09,IT032,1,Jamie, Togo 
1478,ORD001478,8/24/2024 19:33,IT026 ,1,Jamie,out
1479,ORD001479,7/2/2024 9:15, It005,1,Taylor,in
1480,ORD001480,5/25/2024 3:14,it031,4,tay lor, dine in
1481,ORD001481,4/8/2024 1:08,it036,03,Morgan,Take Out
1482,ORD001482,12/1/2024 13:08,It002,1,Sam,Take Out
1483,ORD001483,12/30/2024 0:12,IT026 ,2,Chris,take-out
1484,ORD001484,10/28/2024 17:42,It019,4,  alex,out 
1485,ORD001485,8/1/2024 11:57,IT026 ,,tay lor,Take Out
1486,ORD001486,7/1/2024 4:58, It012,1,Drew,pickup
1487,ORD001487,4/9/2024 0:53,It029,1,Jamie,out 
1488,ORD001488,11/6/2024 0:18, It030 ,1,Alex,in
1489,ORD001489,11/9/2024 0:32, it025,2,JORDAN ,to go
1490,ORD001490,9/3/2024 20:50,It008 ,2,Skyler,IN
1491,ORD001491,12/17/2024 0:53,It022 ,4,Casey,out 
1492,ORD001492,11/17/2024 14:21,IT028,1,Robin,in
1493,ORD001493,2/5/2025 22:39,It035,two,Drew,IN
1494,ORD001494,9/30/2024 4:55,It015,4,Alex,pickup
1495,ORD001495,4/22/2024, It035,2,Morgan,in
1496,ORD001496,6/14/2024 4:16,IT037 ,1,Jordan,IN
1497,ORD001497,6/1/2024 12:07, It029,two,Avery,
1498,ORD001498,7/15/2024 20:27,IT037,1,Riley,to go
1499,ORD001499,12/1/2024, it031,1,Casey,OUT
1500,ORD001500,11/21/2024 20:55,IT034 ,2,tay lor,out
1501,ORD001501,12/26/2024 6:53, It027,1,Riley,
1502,ORD001502,7/18/2024 22:20, It007,2,M. Smith, Togo 
1503,ORD001503,10/26/2024 10:30,IT028,1,Robin,IN
1504,ORD001504,12/28/2024 0:37,It021,1,Riley,IN
1505,ORD001505,12/12/2024 16:25,IT026 ,3,Avery,take-out
1506,ORD001506,5/13/2024 22:06,IT037,03,Jordan,pickup
1507,ORD001507,7/23/2024 15:36,it036,2,,carry out
1508,ORD001508,6/7/2024 11:01,IT032,4,Chris, Togo 
1509,ORD001509,6/19/2024 18:38,It004,3,Robin,to go
1510,ORD001510,2/21/2024 4:54,IT026 ,1,Drew,take-out
1511,ORD001511,9/15/2024 4:09,It014 ,2,Riley,in
1512,ORD001512,5/23/2024,It035,1,Morgan,to go
1513,ORD001513,6/8/2024 23:53,It006,4,Riley,Take Out
1514,ORD001514,6/4/2024, it025 ,2,Chris,
1515,ord001515,8/2/2024 16:42,it029,2,,OUT
1516,ORD001516,8/3/2024 15:59,it036,1,Jamie,take-out
1517,ORD001517,9/21/2024 3:54,IT032,1,Chris, Togo 
1518,ORD001518,8/22/2024 23:31, it025,,Riley,out 
1519,ORD001519,8/2/2024 18:39,It033,4,  alex,IN
1520,ORD001520,12/29/2024 20:38,It024,2,Casey, dine in
1521,ORD001521,5/25/2024 3:08,IT034 ,2,Avery,OUT
1522,ORD001522,3/11/2024 22:46,It033,1,tay lor,to go
1523,ORD001523,10/26/2024 10:42,It021,1,Casey,in
1524,ORD001524,10/31/2024 14:50,It024,1,Chris,pickup
1525,ORD001525,9/6/2024 6:53,It029,4,Taylor,out
1526,ORD001526,3/16/2024 17:40,IT032,,Taylor,to go
1527,ORD001527,10/22/2024 4:23,IT034 ,1,Avery,OUT
1528,ORD001528,12/15/2024 4:18,It004,1,Jamie, Togo 
1529,ORD001529,8/16/2024 1:36,IT026 ,1,Taylor,in
1530, ORD001530,6/18/2024 11:56,IT028,3,Riley,IN
1531,ORD001531,9/1/2024 19:41,It022,2,Chris,OUT
1532,ORD001532,2/22/2024 18:48,It022,1,Morgan,out
1533,ORD001533,4/25/2024 3:52,It035,1,JORDAN , dine in
1534,ORD001534, 2024-12-30, It029,1,Morgan,take-out
1535,ORD001535,2/4/2025 15:19, it025,2,Cameron,out 
1536,ORD001536,12/30/2024, It030 ,2,Alex, dine in
1537,ORD001537,6/25/2024 7:04,It008,2,Skyler,carry out
1538,ORD001538,5/17/2024 22:43,It023,two,Alex,to go
1539,ORD001539,12/31/2024 0:49,It027,4,Taylor,
1540,ORD001540,2/25/2024 19:43,IT026 ,2,Jordan,carry out
1541,ORD001541,8/4/2024 18:03,It022,1,,
1542,ORD001542,12/12/2024 10:46,it035,1,Jordan, dine in
1543,ORD001543,4/11/2024 23:08,It027,2,M. Smith,take-out
1544,ORD001544,11/17/2024 15:53,IT037,1,Skyler,take-out
1545,ORD001545,1/13/2025 23:19,It011,1,Jordan,take-out
1546,ORD001546,8/26/2024 23:26,It030 ,1,Riley,
1547,ORD001547, 2024-08-28,IT037,two,Morgan,
1548,ORD001548,11/4/2024,It009,1,Drew,OUT
1549,ORD001549,5/4/2024 12:11,IT037,1,,in
1550,ORD001550,1/10/2025 17:45,IT028,1,Riley, Togo 
1551,ORD001551,5/29/2024 23:36,IT002,1,Skyler,take-out
1552,ORD001552,6/27/2024, it025,2,JORDAN ,in
1553,ORD001553,5/15/2024 10:03, it025,3,,pickup
1554,ord001554,2/22/2024 5:47,IT028 ,2,  alex,out
1555,ORD001555,7/26/2024 20:06,it036,2,Cameron, Togo 
1556,ORD001556,2/16/2024 0:56,IT026 ,4,Taylor, Togo 
1557,ORD001557,8/25/2024 7:41,IT034 ,4,Morgan,to go
1558,ORD001558,3/23/2024 5:21, it025,1,Drew,out 
1559,ORD001559,6/1/2024 8:20,IT026 ,03,Robin,out 
1560,ORD001560,11/7/2024 20:19,It011,3,Alex,
1561,ORD001561,8/2/2024, It009,1,Avery,carry out
1562,ORD001562,12/27/2024 1:31,it036,1,Robin,carry out
1563,ORD001563,11/25/2024 22:06, It006,1,Jamie, dine in
1564,Order-001564,11/25/2024 5:24,It005,2,Jamie,take-out
1565,ORD001565,8/3/2024 3:30,It015,two,  alex,out 
1566,ORD001566,11/15/2024 4:30,IT012,,Skyler,carry out
1567,ORD001567, 18-Jul-2024 12:44,It005,2,Drew,to go
1568,ORD001568,9/23/2024 4:02,It010,1,Sam,pickup
1569,ORD001569,7/13/2024 5:34,It030  ,two,Jordan,take-out
1570,ORD001570,6/15/2024,IT037,4,Jasmin,to go
1571,ORD001571,1/13/2025 12:15,IT032 ,2,Taylor,
1572,ORD001572,5/13/2024 21:27,It030 ,1,Chris,take-out
1573,ORD001573,12/8/2024 22:23,It024,two,Unknown,OUT
1574,ORD001574,5/29/2024 16:52,It033,1,Robin,pickup
1575,ORD001575,5/12/2024 5:33,it023,two,Niam,take-out
1576,ORD001576,,It029 ,3,  alex,Take Out
1577,ORD001577,7/26/2024,it036,3,Riley, dine in
1578,ORD001578,8/3/2024 17:34,It030  ,,Jordan,in
1579,ORD001579,, It021,two,JORDAN ,in
1580,ORD001580,7/17/2024,It022,1,Pat,OUT
1581,ORD001581,12/1/2024,It017,1,JORDAN ,
1582,ORD001582,5/11/2024 22:16,it010,1,Sam, dine in
1583,ORD001583,9/17/2024 15:24,It030 ,3,,to go
1584,ORD001584,6/29/2024 16:54,It030 ,3,Jasmin,take-out
1585,ORD001585,9/20/2024 3:08,IT034 ,two,Drew,IN
1586,ORD001586,5/12/2024 20:44,IT026 ,1,Unknown,pickup
1587,ORD001587, 02-Jul-2024 20:59,IT034 ,4,Skyler,out
1588,ORD001588,5/16/2024 21:41,it036,2,Jasmin,out 
1589,ORD001589,5/5/2024 12:21,It004,1,Avery,out
1590,ORD001590,7/19/2024 23:53,It011,1,Taylor,OUT
1591,ORD001591,12/25/2024 17:08,It033,3,Morgan,OUT
1592,ORD001592,11/19/2024 16:08,It006,1,Pat,
1593,ORD001593,6/9/2024 19:04, It033,1,Jordan,Take Out
1594,ORD001594,12/22/2024,It011,4,Morgan,
1595,ORD001595,3/7/2024 17:06,It033,two,Drew, Togo 
1596,ORD001596,1/20/2025,IT037,3,Avery, Togo 
1597,ORD001597 ,2/25/2024 13:12,It010 ,3,Drew,Take Out
1598,ORD001598,4/30/2024 18:40,It033,,Jamie,carry out
1599,ORD001599,1/6/2025 7:20,it036,1,Robin,IN
1600,ORD001600,1/13/2025 6:05,it036,two,Skyler,out
1601,ORD001601,1/17/2025 8:13,it028,1,Morgan,in
1602,ORD001602,2/21/2024,It021,2,tay lor,to go
1603,ORD001603,9/12/2024 12:14,IT034 ,two,  alex,
1604,ORD001604,12/8/2024 13:27,It012,2,Jamie,IN
1605,ORD001605 ,5/2/2024 11:27,it021,2,Riley,Take Out
1606,ord001606,1/10/2025 19:45, It029,03,Niam,out 
1607,ORD001607 ,8/9/2024 23:06,it036,03,Pat,to go
1608,ORD001608,12/4/2024 19:09,It035 ,two,,pickup
1609,ord001609,5/4/2024 15:33,it036,2,Niam,
1610,ORD001610,5/16/2024,IT034 ,1,Robin,IN
1611,ORD001611,24/07/06 20:56,it026 ,4,Unknown,out
1612,ORD001612,7/18/2024 15:20,IT026 ,2,Sam,to go
1613,ORD001613,7/8/2024 20:43,It030 ,2,Morgan,pickup
1614,ord001614,11/28/2024,It007,,,carry out
1615,ORD001615,5/28/2024 9:29,It003,two,JORDAN ,out
1616,ORD001616, 2024-09-11,It003,,Morgan,Take Out
1617,ORD001617 ,12/12/2024, It023,2,Avery,IN
1618,ord001618,10/20/2024 3:51,It030 ,,Robin,take-out
1619,ORD001619,7/13/2024 11:16,it034 ,4,Jamie,
1620,ORD001620,3/22/2024 11:52,It009,03,Chris,pickup
1621,ORD001621,10/12/2024,it036,4,M. Smith,in
1622,ORD001622,12/14/2024 12:49,It004,two,Drew,out 
1623,ORD001623,, it025,1,,IN
1624,ORD001624,8/7/2024 13:32,IT026  ,1,tay lor,to go
1625,ORD001625,11/18/2024 22:52,IT026 ,2,Alex,out
1626,ORD001626,6/12/2024 8:35,IT017,3,Jasmin,pickup
1627,ORD001627,11/29/2024 15:56,IT037,,Robin,in
1628,ORD001628,3/6/2024 3:44,IT037,2,JORDAN ,OUT
1629,ORD001629,1/1/2025 21:09,It021,3,Avery,in
1630,ORD001630,7/5/2024 19:51,IT027,1,  alex,Take Out
1631,ORD001631,11/25/2024 4:35,It033,1,  alex,carry out
1632,ORD001632,7/2/2024 22:21,it036,two,Skyler,out
1633,ORD001633,1/16/2025 6:55,It008,3,Morgan,Take Out
1634,ORD001634,6/3/2024 23:23,it036,1,Casey,in
1635,Order-001635,5/20/2024 14:44,It033,1,  alex,to go
1636, ORD001636,6/21/2024 0:02,it033,2,Alex,pickup
1637,ORD001637,4/5/2024 9:07,It005,,M. Smith,take-out
1638,ORD001638,12/2/2024 5:04,it027,two,Niam,out 
1639,ORD001639,12/12/2024 3:04,It033,2,M. Smith,take-out
1640,ORD001640,6/20/2024 16:43,It001,1,Alex,take-out
1641,ORD001641,9/3/2024 16:41,It030 ,1,Chris,out
1642,ORD001642, 2024/06/04 21:48, it025 ,2,Unknown,IN
1643,ORD001643,12/17/2024,It022,03,Cameron,Take Out
1644,ORD001644,12/24/2024,IT032 ,1,Casey, dine in
1645,ORD001645 ,9/11/2024 6:35,It029,1,  alex,out
1646,ORD001646,5/30/2024 12:01,IT032,1,Cameron,Take Out
1647,ord001647,3/17/2024 15:08,It011,3,  alex,out
1648,ORD001648,3/13/2024 3:36,IT034 ,1,M. Smith,out 
1649,ORD001649,1/25/2025,It013,two,Jasmin, dine in
1650,ORD001650,5/8/2024,it028,1,Cameron,take-out
1651,ORD001651,5/20/2024 8:42,IT029,2,Niam,in
1652,ORD001652,3/29/2024 23:09,It020,1,Jamie,
1653,ORD001653,10/18/2024 8:28,IT032 ,1,M. Smith,OUT
1654,ORD001654,4/27/2024 9:58,It009 ,2,Chris,Take Out
1655,ORD001655,12/20/2024 14:11,it031,1,Unknown,OUT
1656,ORD001656,7/19/2024 1:10,It020,1,Skyler,out
1657,ORD001657,2/17/2024,It027,2,M. Smith,OUT
1658,ORD001658,7/3/2024 12:04,IT028 ,,Sam,carry out
1659,Order-001659,1/17/2025 8:12,IT028,1,Avery,carry out
1660,Order-001660,1/25/2025 18:44,IT005,two,  alex,pickup
1661,ord001661,2/2/2025 4:06,It030 ,1,Skyler,pickup
1662,ORD001662,10/31/2024 18:09,IT032,two,Drew,carry out
1663,ORD001663,8/2/2024 2:07,It008,2,Niam,out 
1664,ORD001664 ,2/18/2024,it037,1,Jordan,OUT
1665,ORD001665,2/1/2025 14:46,it008,2,Casey,in
1666,ORD001666,10/3/2024 9:47,IT037,2,Casey,out
1667,ORD001667 ,,it030 ,,,
1668,ORD001668,7/11/2024 5:26,it017,2,Avery,in
1669,ord001669,10/22/2024 16:12,It027,two,Avery,OUT
1670,ORD001670,4/23/2024 14:24, IT032,4,Sam,pickup
1671,ORD001671,9/27/2024 14:57,It016,03,Taylor,IN
1672,ORD001672,24-10-18 11:43:53,It029 ,1,Jamie,Take Out
1673,ORD001673,8/19/2024 17:07,It021,2,JORDAN ,take-out
1674,ORD001674,9/5/2024 20:05,It029,4,Avery,take-out
1675,ORD001675,2/19/2024 14:00,It033,1,JORDAN ,out
1676,Order-001676,8/24/2024 13:10,It033,03,Jamie,in
1677,ORD001677,1/7/2025, It010,1,  alex,out
1678,ORD001678,4/1/2024 20:57, it025,1,Sam,
1679,ORD001679,10/31/2024 18:29,It006,two,Avery,take-out
1680,ORD001680, 10-20-2024 20:01:01,It033,,M. Smith,pickup
1681,ORD001681,7/21/2024 2:51,IT034 ,03,tay lor,in
1682,ORD001682,11/27/2024 15:06,it031,1,  alex,IN
1683,ORD001683 ,1/8/2025 16:55,IT028,2,Jordan,take-out
1684,ord001684,9/17/2024 10:59,It002,two,Chris,out
1685,ORD001685,9/4/2024 6:34,IT026 ,2,Pat,carry out
1686,ORD001686,11/3/2024 22:20, It029,1,Sam,Take Out
1687,ORD001687,2/18/2024 11:29, it025,1,Morgan,IN
1688,ORD001688,7/3/2024 21:31,It010,03,Alex, dine in
1689,ORD001689,1/22/2025 14:38,It014,,Riley, Togo 
1690,ORD001690,4/3/2024 19:27,it031,2,M. Smith,carry out
1691,ORD001691,12/28/2024 11:43,It002,1,Skyler,OUT
1692,ORD001692,2/27/2024 3:19,It027,,Pat,out 
1693,ORD001693,10/31/2024,IT033,1,Alex,carry out
1694,ORD001694,5/28/2024,It022,,Sam,
1695,ORD001695,12/10/2024 15:16,IT028,1,Unknown,
1696,ORD001696,5/28/2024 9:05,IT037,2,Riley, Togo 
1697,ORD001697,24-05-03 01:48:51,IT026 ,4,Jasmin,to go
1698,ORD001698,4/24/2024 14:33,It030 ,1,Drew,carry out
1699,ORD001699,11/1/2024,It035,2,Drew,out
1700,ORD001700,12/22/2024 20:53,it029,1,Alex,pickup
1701,ORD001701,9/16/2024 17:23,It010,two,,to go
1702,ORD001702,11/2/2024 4:12,It010,3,Pat,pickup
1703,ORD001703,3/9/2024,It024,1,  alex, dine in
1704,ORD001704,9/12/2024 20:24,IT034 ,1,Riley,pickup
1705,ORD001705 ,6/14/2024 5:49,It021,1,Cameron,IN
1706,ORD001706,9/28/2024 20:12,IT034 ,3,Skyler,out 
1707,ORD001707,7/16/2024 13:57,It033,1,Jasmin,OUT
1708,ORD001708,11/15/2024 23:53,IT034 ,03,Riley,out
1709,ORD001709,3/2/2024, it025,4,M. Smith,to go
1710,ORD001710,, It030 ,1,Cameron, Togo 
1711,ORD001711,5/30/2024 22:48,It015,1,Jamie,Take Out
1712,ORD001712,3/2/2024 17:37, IT032,1,Jordan, Togo 
1713,ORD001713,5/26/2024 8:02,IT034 ,2,JORDAN ,out 
1714,ORD001714,9/27/2024,It030 ,two,Cameron, Togo 
1715,ORD001715,11/15/2024,it031,2,JORDAN ,Take Out
1716,ORD001716,5/29/2024 11:34,It029,1,Riley,IN
1717,ORD001717,5/3/2024 11:50,IT034 ,1,Skyler,pickup
1718,ORD001718,3/26/2024 3:37,it026 ,1,Cameron, Togo 
1719,ORD001719,10/13/2024 6:49,It017,1,Jamie,carry out
1720,ORD001720,12/9/2024 18:17,IT037 ,1,,pickup
1721,ORD001721,4/5/2024 21:37,It035 ,two,Avery,out
1722,ORD001722,3/9/2024 19:10,IT026 ,1,Unknown,carry out
1723,ORD001723,6/13/2024 22:27,It024,3,  alex,IN
1724,ORD001724 ,,it028,,Sam,in
1725,ORD001725 ,12/30/2024 14:17,IT026 ,3,Jasmin,OUT
1726,ORD001726,1/30/2025 6:33, it025,1,tay lor,carry out
1727,ORD001727,6/8/2024 7:22,It035,1,JORDAN ,to go
1728,ORD001728,10/1/2024 9:35, it025,3,Morgan,in
1729,ORD001729,12/22/2024, IT026 ,,Taylor,
1730,ORD001730,1/13/2025,it036,,Avery,in
1731,ORD001731,4/23/2024 9:16,It006 ,2,Pat,
1732,ORD001732, 31-Jul-2024 09:23,IT026 ,1,Unknown,out
1733,ORD001733,7/14/2024 21:36,It017,1,JORDAN ,take-out
1734,ORD001734,8/28/2024,It035,1,JORDAN ,take-out
1735,ORD001735,12/5/2024 22:05,it004,1,Unknown, dine in
1736,ORD001736,1/6/2025 19:23,it036,1,Taylor,in
1737,ORD001737,9/13/2024 17:42,IT035,3,Morgan,pickup
1738,ORD001738,9/20/2024 2:37,it032,1,  alex,OUT
1739,ord001739,6/7/2024 5:35,it031,03,Alex,to go
1740,ORD001740,10/17/2024 3:26, It027,1,Niam,OUT
1741,ORD001741,2/17/2024 22:06,It035 ,1,Morgan,IN
1742,ORD001742, 2024/07/04 12:12,It007,4,Casey,carry out
1743,ORD001743,11/18/2024,IT028,4,tay lor,in
1744,ORD001744,9/26/2024,It018,1,Jordan,take-out
1745,ORD001745,12/14/2024 18:26,It018,1,Cameron,carry out
1746,ORD001746,8/16/2024 18:43,IT032,two,  alex, Togo 
1747,ORD001747,7/22/2024 0:03,IT032,4,Drew,to go
1748,ORD001748,9/23/2024 10:02, It002,two,Unknown,to go
1749,ORD001749,9/26/2024,It012,1,Jamie,take-out
1750,ORD001750, 2024-10-03,It003,two,M. Smith,out 
1751,ORD001751,1/3/2025 1:09,It003,two,Robin,pickup
1752,ORD001752,4/16/2024 8:06,it036,1,Drew,to go
1753,ORD001753,5/29/2024 9:26,IT034 ,03,JORDAN , dine in
1754,ORD001754,8/29/2024 3:36,it036,1,Unknown,carry out
1755,ORD001755,1/16/2025 16:20,IT032,1,Drew,pickup
1756,Order-001756,10/19/2024,It030 ,2,Pat,in
1757,ORD001757,12/17/2024,IT026 ,two,Cameron, dine in
1758,ORD001758,10/15/2024,It010,4,tay lor,to go
1759,ORD001759,5/8/2024 5:21, it025,2,Taylor,take-out
1760,ORD001760,5/1/2024,It016,4,Jasmin,out
1761,ORD001761,1/26/2025 17:51,It004,1,Cameron,out 
1762,ORD001762,9/23/2024 11:13,It027,1,Jordan,pickup
1763,ORD001763,3/30/2024,It021,3,Morgan,IN
1764,ORD001764,7/12/2024,It033,4,  alex,to go
1765,ORD001765,8/16/2024 1:16,IT032,03,JORDAN ,Take Out
1766,ORD001766,9/22/2024 17:08,IT032,1,Taylor,out 
1767,ord001767,2/14/2024 13:40,it036,1,JORDAN ,carry out
1768,ORD001768,12/8/2024 23:06,it031,1,Riley,in
1769,ORD001769,7/16/2024 6:40,it031,1,Jasmin, Togo 
1770,ORD001770,4/4/2024 17:55,it032,4,M. Smith,out 
1771,ORD001771,2/14/2024,It012,2,Cameron,OUT
1772,ORD001772,10/26/2024 21:48,it034 ,1,Jamie,OUT
1773,ORD001773 , 09-26-2024 12:11:05,It030  ,1,Skyler, dine in
1774,ORD001774,8/24/2024 4:10, it025 ,4,Morgan,out 
1775,ORD001775,1/31/2025 15:47,It020,1,JORDAN ,in
1776,ORD001776,10/13/2024 3:39,It033,3,Jordan, Togo 
1777,ORD001777,4/16/2024 4:58,it031,03,Riley,pickup
1778,ORD001778,6/9/2024,it036,1,Skyler,IN
1779,ORD001779,9/12/2024 8:21,it031 ,1,Chris,carry out
1780,ORD001780,8/26/2024 23:01,It035 ,03,M. Smith,to go
1781,ORD001781,5/27/2024,IT034 ,2,Niam,pickup
1782,ORD001782,12/17/2024 0:26,it030 ,1,Morgan,in
1783,ORD001783,1/8/2025 20:29,It033,2,Jamie,pickup
1784,ORD001784,2/22/2024 12:21,It010,03,Jordan, Togo 
1785,ORD001785,8/8/2024 7:28,It033,1,JORDAN ,to go
1786,ORD001786,6/26/2024 19:16,IT032,1,Jordan,OUT
1787,ORD001787,3/13/2024,IT026 ,2,Morgan,OUT
1788,ORD001788,11/21/2024 21:31,It008,2,Pat,carry out
1789,ORD001789,11/5/2024,it031,2,Skyler,to go
1790,ORD001790,3/25/2024 5:22,It030  ,1,Morgan,out
1791,ORD001791,11/12/2024 7:50,IT026 ,1,Casey,out
1792,ord001792,9/24/2024 2:52,It004,1,Robin,OUT
1793,ORD001793,9/7/2024 12:11, It003,1,Robin,carry out
1794,ORD001794,24-11-16 14:04:50, It008,1,Unknown,Take Out
1795,ORD001795,10/11/2024 9:11,It001,1,JORDAN ,OUT
1796,ORD001796 ,12/13/2024 23:56, IT032,1,,carry out
1797,ORD001797,12/8/2024 2:47,It030  ,2,Riley,Take Out
1798,ORD001798,11/15/2024 22:27, IT026 ,03,Jamie,in
1799,ORD001799,9/22/2024, It010,2,tay lor,in
1800,ORD001800,9/14/2024 9:35,IT027,two,Casey,take-out
1801,ord001801,9/29/2024 7:10,IT035,1,Jordan,out
1802,ORD001802,9/4/2024 19:02,IT037,2,tay lor,out
1803,ORD001803,5/26/2024 1:44, it025,1,Avery,to go
1804,ORD001804,11/28/2024 13:33,It033,03,Skyler, Togo 
1805,ORD001805,8/8/2024 7:48,it036,,Unknown,take-out
1806,ORD001806,1/31/2025 23:41,IT032,3,Robin,out
1807,ORD001807,2/29/2024 16:40,It007,4,Cameron,OUT
1808,ORD001808,9/5/2024,It002,4,Skyler,
1809,ORD001809,2/14/2024 6:46,It010,2,Drew,IN
1810,ORD001810,7/20/2024 13:42,It020,1,Sam,IN
1811,ORD001811,7/8/2024 0:19,IT037,1,Taylor,out 
1812,ord001812,1/10/2025 1:02,It027,1,  alex,out
1813,ORD001813,10/22/2024 20:34,IT032,1,Chris,out 
1814,ORD001814,9/13/2024,It003,3,tay lor, Togo 
1815,ORD001815,9/14/2024 5:16,It016,2,Casey,Take Out
1816,ORD001816,1/24/2025,it028,1,Chris,Take Out
1817,ORD001817,9/15/2024 23:14,it031,1,Taylor,
1818,ORD001818,1/25/2025 6:30,It035,1,  alex,IN
1819,ORD001819,10/9/2024 7:44,it031 ,1,Taylor,OUT
1820,ORD001820,8/13/2024,IT028 ,1,Taylor,to go
1821,ORD001821, 2025-01-28,It030 ,1,  alex,Take Out
1822,ORD001822,7/25/2024,It033,2,Robin, Togo 
1823,ORD001823,2/21/2024 15:30,It005,1,Morgan,OUT
